,id,x,y,shootZone,minute,period,footName,xg,types,shotOutcome,possession,player,shootZonePoint,oldShootZonePoint
0,2166864813,80,30,otr,2,1,right,0.0269123726,"['action', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_to_far_corner', 'shot_wide', 'touch_in_final_third']",wide,"['Opportunity', 'Shot', 'Attack', 'Throw in']",T. Peers,"{'top': '-5%', 'right': '19%'}",
1,2166865397,87,28,gb,29,1,right,0.0451421812,"['action', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack']",B. Tollitt,"{'top': '90%', 'left': '38%'}",
2,2166865513,73,50,otr,31,1,right,0.0237251595,"['action', 'minus', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_wide', 'touch_in_final_third']",wide,"['Shot', 'Attack']",D. Weeks,"{'top': '-5%', 'right': '13%'}",
3,2166865533,78,45,olb,33,1,left,0.0488928817,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'received_dangerous_pass', 'received_pass', 'received_pass_in_final_third', 'received_progressive_pass', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_wide', 'touch_in_final_third']",wide,"['Opportunity', 'Shot', 'Attack']",R. Daly,"{'top': '84%', 'left': '-5%'}",
4,2166865694,84,65,bc,41,1,right,0.0945784748,"['action', 'blocked_shot', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Opportunity', 'Shot', 'Attack']",D. Weeks,"{'top': '5%', 'left': '36%'}",
5,2166866021,83,36,bc,59,2,right,0.0051404568,"['action', 'blocked_shot', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Shot', 'Attack', 'Throw in']",B. Tollitt,"{'top': '19%', 'left': '35%'}",
6,2166866861,91,31,ptl,59,2,left,0.1016466916,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_post', 'shot_to_near_corner', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",post,"['Opportunity', 'Shot', 'Attack']",N. Woodthorpe,"{'top': '1%', 'left': '6%'}",
7,2166866146,80,70,gb,67,2,left,0.0186580569,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'received_dangerous_pass', 'received_pass', 'received_pass_in_final_third', 'received_pass_in_final_third_on_side', 'received_progressive_pass', 'shot', 'shot_after_throw_in', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'touch_in_final_third']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Throw in']",C. Caton,"{'top': '85%', 'left': '59%'}",
8,2166866209,75,50,otr,69,2,right,0.0106349364,"['action', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_wide', 'touch_in_final_third']",wide,"['Shot', 'Attack']",R. Daly,"{'top': '-5%', 'right': '15%'}",
9,2166866267,76,42,bc,73,2,right,0.0265659951,"['action', 'blocked_shot', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Shot', 'Attack']",B. Tollitt,"{'top': '58%', 'left': '63%'}",
10,2166866337,93,44,gt,77,2,head,0.2092734724,"['action', 'head_shot', 'heading', 'highlight', 'opportunity', 'shot', 'shot_after_corner', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Corner', 'Opportunity', 'Shot', 'Shot on goal', 'Set piece attack', 'Attack']",K. Burton,"{'top': '1%', 'left': '65%'}",
11,2166866456,76,58,bc,80,2,right,0.0109349601,"['action', 'blocked_shot', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Shot', 'Set piece attack', 'Attack', 'Free kick']",M. Williams,"{'top': '73%', 'left': '52%'}",
12,2166866785,90,49,bc,92,2,left,0.1547143459,"['action', 'blocked_shot', 'left_foot_shot', 'shot', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",blocked,"['Shot', 'Attack']",C. Norton,"{'top': '79%', 'left': '27%'}",
13,2166866822,87,74,gbr,94,2,left,0.0146243731,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'shot_to_near_corner', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Throw in']",C. Caton,"{'top': '91%', 'left': '80%'}",
14,2160854079,80,47,or,3,1,right,0.050756,"['action', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_wide', 'touch_in_final_third']",wide,"['Shot', 'Attack']",M. Coulson,"{'top': '65%', 'right': '-7.5%'}",
15,2160854915,77,64,bc,56,2,right,0.0016722081,"['action', 'blocked_shot', 'received_pass', 'received_pass_in_final_third', 'received_progressive_pass', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Shot', 'Attack', 'Throw in']",D. Stephenson,"{'top': '18%', 'left': '4%'}",
16,2160854925,80,33,bc,57,2,right,0.0383513831,"['action', 'blocked_shot', 'right_foot_shot', 'shot', 'shot_after_throw_in', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Shot', 'Attack']",C. Branson,"{'top': '0%', 'left': '85%'}",
17,2160854977,94,48,gc,68,2,head,0.2109616101,"['action', 'head_shot', 'heading', 'highlight', 'opportunity', 'shot', 'shot_after_free_kick', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Set piece attack', 'Attack', 'Free kick', 'Free kick cross']",C. Branson,"{'top': '54%', 'left': '56%'}",
18,2160855058,74,60,bc,83,2,right,0.0430152044,"['action', 'blocked_shot', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Shot', 'Attack']",R. Watson,"{'top': '89%', 'left': '82%'}",
19,2160855059,95,66,gb,83,2,right,0.1975385696,"['action', 'any_goal', 'goal', 'highlight', 'non_penalty_goal', 'opportunity', 'right_foot_goal', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",goal,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Goal']",B. Atkinson,"{'top': '90%', 'left': '65%'}",
20,2160855153,86,38,bc,96,2,left,0.0079652462,"['action', 'blocked_shot', 'left_foot_shot', 'shot', 'shot_after_throw_in', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",blocked,"['Shot', 'Attack', 'Throw in']",S. Leverett,"{'top': '85%', 'left': '53%'}",
21,2160855177,95,33,gc,98,2,left,0.0828442648,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'received_dangerous_pass', 'received_deep_completion', 'received_pass', 'received_pass_in_final_third', 'received_pass_in_final_third_on_side', 'received_progressive_pass', 'received_very_deep_completion', 'shot', 'shot_after_received_deep_completion', 'shot_after_received_very_deep_completion', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack']",C. Donaldson,"{'top': '63%', 'left': '59%'}",
22,2149955929,75,47,ptl,39,1,left,0.025064474,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_on_post', 'touch_in_final_third']",post,"['Opportunity', 'Shot', 'Attack', 'Smart pass inside opponent goal']",D. Lloyd-McGoldrick,"{'top': '1%', 'left': '18%'}",
23,2149955973,81,44,otl,40,1,right,0.0685640723,"['action', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_after_corner', 'shot_from_outside_area', 'shot_from_play', 'shot_to_near_corner', 'shot_wide', 'touch_in_final_third']",wide,"['Corner', 'Opportunity', 'Shot', 'Set piece attack', 'Attack']",D. Philliskirk,"{'top': '-5%', 'left': '0%'}",
24,2149956520,67,60,bc,69,2,right,0.0095402757,"['action', 'blocked_shot', 'right_foot_shot', 'shot', 'shot_after_throw_in', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Shot', 'Attack', 'Throw in']",A. Anson,"{'top': '83%', 'left': '85%'}",
25,2149956528,75,43,otr,70,2,right,0.0357987061,"['action', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_to_far_corner', 'shot_wide', 'touch_in_final_third']",wide,"['Shot', 'Attack']",D. Morgan,"{'top': '-5%', 'right': '6%'}",
26,2149956612,73,73,gtr,80,2,left,0.0387131125,"['action', 'any_free_kick', 'direct_free_kick', 'free_kick', 'free_kick_shot', 'free_kick_with_shot', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_from_outside_area', 'shot_on_goal', 'shot_to_near_corner']",gk_save,"['Opportunity', 'Set piece attack', 'Attack', 'Free kick', 'Direct free kick', 'Pressed']",D. Lloyd-McGoldrick,"{'top': '12%', 'left': '82%'}",
27,2149956706,86,43,gb,91,2,head,0.0544958562,"['action', 'head_shot', 'heading', 'highlight', 'opportunity', 'shot', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack']",R. Bennett,"{'top': '82%', 'left': '64%'}",
28,2143351053,82,36,bc,7,1,right,0.0583586767,"['action', 'blocked_shot', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Shot', 'Attack']",I. Buckley-Ricketts,"{'top': '68%', 'left': '46%'}",
29,2143351445,72,56,gtr,30,1,right,0.0317540616,"['action', 'ball_entry_in_final_third', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'shot_to_near_corner', 'touch_in_final_third']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack']",D. Walker,"{'top': '17%', 'left': '95%'}",
30,2143351482,82,46,bc,33,1,left,0.011415815,"['action', 'blocked_shot', 'left_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Shot', 'Set piece attack', 'Attack', 'Free kick', 'Free kick cross']",P. Clarke,"{'top': '59%', 'left': '85%'}",
31,2143351595,84,67,ot,39,1,left,0.0121461051,"['action', 'left_foot_shot', 'minus', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_wide', 'touch_in_final_third']",wide,"['Shot', 'Attack']",C. Woods,"{'top': '-5%', 'left': '46%'}",
32,2143351905,91,68,bc,52,2,right,0.1107062176,"['action', 'blocked_shot', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",blocked,"['Opportunity', 'Shot', 'Attack']",C. Woods,"{'top': '82%', 'left': '30%'}",
33,2143351922,98,51,ol,54,2,head,0.52289325,"['action', 'head_shot', 'heading', 'highlight', 'opportunity', 'shot', 'shot_after_corner', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Corner', 'Opportunity', 'Shot', 'Set piece attack', 'Attack']",D. Walker,"{'top': '39%', 'left': '-5%'}",
34,2143351997,80,28,bc,59,2,right,0.0152763929,"['action', 'blocked_shot', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Shot', 'Set piece attack', 'Attack', 'Free kick']",I. Buckley-Ricketts,"{'top': '25%', 'left': '29%'}",
35,2143352011,85,71,glb,60,2,right,0.041569639,"['action', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'shot_to_far_corner', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack']",C. Woods,"{'top': '88%', 'left': '16%'}",
36,2143352420,82,69,bc,76,2,left,0.0094538359,"['action', 'blocked_shot', 'left_foot_shot', 'received_pass', 'received_pass_in_final_third', 'received_pass_in_final_third_on_side', 'shot', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Shot', 'Attack']",D. Eze,"{'top': '70%', 'left': '80%'}",
37,2143352580,79,65,ot,85,2,right,0.0112722898,"['action', 'received_pass', 'received_pass_in_final_third', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_wide', 'touch_in_final_third']",wide,"['Shot', 'Attack']",C. Woods,"{'top': '-5%', 'left': '41%'}",
38,2143352666,96,56,gr,86,2,head,0.2735536397,"['action', 'any_goal', 'goal', 'goal_from_cross', 'head_goal', 'head_shot', 'heading', 'highlight', 'non_penalty_goal', 'opportunity', 'received_cross', 'received_dangerous_pass', 'received_pass', 'received_pass_in_final_third', 'received_progressive_pass', 'shot', 'shot_from_box', 'shot_from_cross', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'shot_to_near_corner', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",goal,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Goal']",M. McDonald,"{'top': '49%', 'left': '85%'}",
39,2143352754,88,67,bc,93,2,right,0.0400186069,"['action', 'blocked_shot', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",blocked,"['Shot', 'Attack']",I. Buckley-Ricketts,"{'top': '38%', 'left': '68%'}",
40,2139708901,84,36,gc,3,1,left,0.0505483858,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'received_deep_completion', 'received_pass', 'received_pass_in_final_third', 'shot', 'shot_after_received_deep_completion', 'shot_after_throw_in', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'touch_in_final_third']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Throw in']",A. Blakeman,"{'top': '61%', 'left': '35%'}",
41,2139708950,78,25,or,8,1,right,0.0100737112,"['action', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_in_counterattack', 'shot_to_far_corner', 'shot_wide', 'touch_in_final_third']",wide,"['Counterattack', 'Shot', 'Attack']",F. Maguire,"{'top': '60%', 'right': '-7.5%'}",
42,2139709003,90,61,otr,17,1,head,0.0479885712,"['action', 'head_shot', 'heading', 'highlight', 'opportunity', 'shot', 'shot_after_corner', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_to_near_corner', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Corner', 'Opportunity', 'Shot', 'Set piece attack', 'Attack']",M. Ellis,"{'top': '-5%', 'right': '12%'}",
43,2139709327,88,37,otr,42,1,right,0.0107277464,"['action', 'received_cross', 'received_pass', 'received_pass_in_final_third', 'received_progressive_pass', 'right_foot_shot', 'shot', 'shot_after_throw_in', 'shot_from_box', 'shot_from_cross', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_to_far_corner', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Shot', 'Attack', 'Throw in']",C. Ubaezuonu,"{'top': '-3%', 'right': '14%'}","{'top': '-5%', 'right': '12%'}"
44,2139709502,96,46,gb,49,2,right,0.3263338506,"['action', 'any_goal', 'first_goal', 'goal', 'highlight', 'non_penalty_goal', 'opportunity', 'received_dangerous_pass', 'received_deep_completion', 'received_pass', 'received_pass_in_final_third', 'received_very_deep_completion', 'right_foot_goal', 'right_foot_shot', 'shot', 'shot_after_received_deep_completion', 'shot_after_received_very_deep_completion', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",goal,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Goal', 'Throw in']",M. Ellis,"{'top': '77%', 'left': '57%'}",
45,2139709573,90,67,glb,55,2,right,0.029385047,"['action', 'any_goal', 'goal', 'goal_after_throw_in', 'goal_from_cross', 'highlight', 'non_penalty_goal', 'opportunity', 'received_cross', 'received_dangerous_pass', 'received_pass', 'received_pass_in_final_third', 'received_pass_in_final_third_on_side', 'received_progressive_pass', 'right_foot_goal', 'right_foot_shot', 'shot', 'shot_after_throw_in', 'shot_from_box', 'shot_from_cross', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'shot_to_far_corner', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",goal,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Goal', 'Throw in']",M. Calveley,"{'top': '79%', 'left': '16%'}",
46,2139709882,92,33,gr,76,2,left,0.1167831719,"['action', 'action_in_counterattack', 'highlight', 'left_foot_shot', 'opportunity', 'received_deep_completion', 'received_pass', 'received_pass_in_final_third', 'received_pass_in_final_third_on_side', 'received_progressive_pass', 'received_very_deep_completion', 'shot', 'shot_after_received_deep_completion', 'shot_after_received_very_deep_completion', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_in_counterattack', 'shot_on_goal', 'shot_to_far_corner', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Counterattack', 'Opportunity', 'Shot', 'Shot on goal', 'Attack']",F. Maguire,"{'top': '47%', 'left': '95%'}",
47,2133865892,87,30,obr,15,1,right,0.0362225287,"['action', 'highlight', 'opportunity', 'received_dangerous_pass', 'received_deep_completion', 'received_pass', 'received_pass_in_final_third', 'received_pass_in_final_third_on_side', 'right_foot_shot', 'shot', 'shot_after_received_deep_completion', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_to_far_corner', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Attack', 'Throw in']",R. Maher,"{'top': '81%', 'right': '-7.5%'}",
48,2133866061,91,52,gc,25,1,head,0.126183942,"['action', 'head_shot', 'heading', 'highlight', 'opportunity', 'shot', 'shot_after_corner', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Corner', 'Opportunity', 'Shot', 'Shot on goal', 'Set piece attack', 'Attack']",O. Oseni,"{'top': '42%', 'left': '62%'}",
49,2133866163,76,25,bc,29,1,right,0.0152663756,"['action', 'blocked_shot', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Shot', 'Attack']",R. Maher,"{'top': '73%', 'left': '32%'}",
50,2133866170,79,44,gt,29,1,right,0.0576890744,"['action', 'highlight', 'opportunity', 'received_dangerous_pass', 'received_pass', 'received_pass_in_final_third', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'touch_in_final_third']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack']",S. McLintock,"{'top': '9%', 'left': '60%'}",
51,2133866177,74,33,gbr,30,1,left,0.0210321136,"['action', 'any_goal', 'goal', 'goal_after_corner', 'goal_from_outside_area', 'highlight', 'left_foot_goal', 'left_foot_shot', 'non_penalty_goal', 'opportunity', 'plus', 'received_dangerous_pass', 'received_pass', 'received_pass_in_final_third', 'received_pass_in_final_third_on_side', 'shot', 'shot_after_corner', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'shot_to_far_corner', 'touch_in_final_third']",goal,"['Corner', 'Opportunity', 'Shot', 'Shot on goal', 'Set piece attack', 'Attack', 'Goal']",R. Maher,"{'top': '82%', 'left': '96%'}",
52,2133866266,93,41,olb,34,1,head,0.0791574046,"['action', 'head_shot', 'heading', 'highlight', 'opportunity', 'shot', 'shot_after_corner', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Corner', 'Opportunity', 'Shot', 'Set piece attack', 'Attack']",K. Roberts,"{'top': '79%', 'left': '-5%'}",
53,2133866353,85,31,gr,38,1,right,0.0785904154,"['action', 'any_goal', 'goal', 'highlight', 'non_penalty_goal', 'opportunity', 'plus', 'right_foot_goal', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'shot_to_far_corner', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",goal,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Goal']",R. Maher,"{'top': '36%', 'left': '84%'}",
54,2133866411,91,27,olb,41,1,left,0.1341688186,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_in_counterattack', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Counterattack', 'Opportunity', 'Shot', 'Attack']",O. Oseni,"{'top': '78%', 'left': '-5%'}",
55,2133866441,69,44,obr,43,1,left,0.0142472833,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_to_far_corner', 'shot_wide', 'touch_in_final_third']",wide,"['Opportunity', 'Shot', 'Attack']",O. Farmer,"{'top': '91%', 'right': '-7.5%'}",
56,2133866515,86,59,gb,48,1,left,0.093956016,"['action', 'any_goal', 'decisive_goal', 'goal', 'goal_after_free_kick', 'highlight', 'left_foot_goal', 'left_foot_shot', 'non_penalty_goal', 'opportunity', 'shot', 'shot_after_free_kick', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",goal,"['Opportunity', 'Shot', 'Shot on goal', 'Set piece attack', 'Attack', 'Goal', 'Free kick', 'Free kick cross']",O. Farmer,"{'top': '84%', 'left': '40%'}",
57,2133866621,80,77,gbr,47,2,left,0.0208626632,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'received_dangerous_pass', 'received_pass', 'received_pass_in_final_third', 'received_pass_in_final_third_on_side', 'shot', 'shot_after_corner', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'shot_to_near_corner', 'touch_in_final_third']",gk_save,"['Corner', 'Opportunity', 'Shot', 'Shot on goal', 'Set piece attack', 'Attack']",A. Moore,"{'top': '84%', 'left': '75%'}",
58,2133866690,78,69,bc,49,2,right,0.006990301,"['action', 'blocked_shot', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Shot', 'Attack']",S. McLintock,"{'top': '43%', 'left': '30%'}",
59,2133866739,70,61,bc,54,2,right,0.0067991642,"['action', 'blocked_shot', 'right_foot_shot', 'shot', 'shot_after_free_kick', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Shot', 'Set piece attack', 'Attack', 'Free kick', 'Free kick cross']",A. Fletcher,"{'top': '70%', 'left': '30%'}",
60,2133866753,92,35,olb,55,2,left,0.1379238218,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'received_dangerous_pass', 'received_deep_completion', 'received_pass', 'received_pass_in_final_third', 'received_progressive_pass', 'received_very_deep_completion', 'shot', 'shot_after_received_deep_completion', 'shot_after_received_very_deep_completion', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Attack', 'Smart pass inside opponent goal']",O. Oseni,"{'top': '90%', 'left': '-5%'}",
61,2133866766,78,30,otl,55,2,left,0.0481418855,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_to_near_corner', 'shot_wide', 'touch_in_final_third']",wide,"['Opportunity', 'Shot', 'Attack']",R. Maher,"{'top': '-5%', 'left': '7%'}",
62,2133866810,89,40,otl,59,2,left,0.1923272461,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'received_deep_completion', 'received_long_pass', 'received_pass', 'received_pass_in_final_third', 'received_progressive_pass', 'received_very_deep_completion', 'shot', 'shot_after_received_deep_completion', 'shot_after_received_very_deep_completion', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_to_near_corner', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Attack', 'Smart pass inside opponent goal']",O. Oseni,"{'top': '-5%', 'left': '11%'}",
63,2133866882,78,60,gbr,65,2,left,0.037767306,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_after_free_kick', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'shot_to_near_corner', 'touch_in_final_third']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Set piece attack', 'Attack', 'Free kick', 'Free kick cross']",O. Farmer,"{'top': '85%', 'left': '91%'}",
64,2133866887,90,73,obr,65,2,left,0.0271161832,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_after_free_kick', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_to_near_corner', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Attack']",O. Oseni,"{'top': '83%', 'right': '-7.5%'}",
65,2133866935,78,75,otl,67,2,left,0.0066196648,"['action', 'left_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_to_far_corner', 'shot_wide', 'touch_in_final_third']",wide,"['Shot', 'Attack']",S. Maye,"{'top': '-5%', 'left': '18%'}",
66,2133867059,97,49,obr,74,2,right,0.4348404408,"['action', 'highlight', 'opportunity', 'received_cross', 'received_dangerous_pass', 'received_pass', 'received_pass_in_final_third', 'received_progressive_pass', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_cross', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Attack', 'Throw in']",O. Oseni,"{'top': '90%', 'right': '-7.5%'}",
67,2133867366,79,34,bc,92,2,left,0.0080799414,"['action', 'action_in_counterattack', 'blocked_shot', 'left_foot_shot', 'received_pass', 'received_pass_in_final_third', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_in_counterattack', 'touch_in_final_third']",blocked,"['Counterattack', 'Shot', 'Attack']",R. Maher,"{'top': '91%', 'left': '46%'}",
