,id,x,y,shootZone,minute,period,footName,xg,types,shotOutcome,possession,player,shootZonePoint,oldShootZonePoint
0,2166865039,86,46,bc,4,1,right,0.086075224,"['action', 'blocked_shot', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",blocked,"['Shot', 'Attack']",J. Rivers,"{'top': '36%', 'left': '77%'}",
1,2166865214,82,66,gb,13,1,right,0.0336264335,"['action', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'touch_in_final_third']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack']",C. Salkeld,"{'top': '85%', 'left': '52%'}",
2,2166865219,87,43,bc,14,1,right,0.028629614,"['action', 'blocked_shot', 'right_foot_shot', 'shot', 'shot_after_corner', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",blocked,"['Corner', 'Shot', 'Set piece attack', 'Attack']",T. Lees,"{'top': '75%', 'left': '17%'}",
3,2166865406,91,71,gb,23,1,right,0.1019847691,"['action', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack']",A. Nelson,"{'top': '91%', 'left': '46%'}",
4,2166865430,77,47,olb,26,1,right,0.0362914838,"['action', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_wide', 'touch_in_final_third']",wide,"['Opportunity', 'Shot', 'Attack', 'Throw in']",T. Platt,"{'top': '75%', 'left': '-5%'}",
5,2166865660,84,41,ol,34,1,left,0.0995744839,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_to_near_corner', 'shot_wide', 'touch_in_final_third']",wide,"['Opportunity', 'Shot', 'Set piece attack', 'Attack', 'Free kick']",A. Nelson,"{'top': '51%', 'left': '-5%'}",
6,2166865731,87,31,otr,37,1,right,0.0944619998,"['action', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_to_far_corner', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Attack']",J. Rivers,"{'top': '-5%', 'right': '1%'}",
7,2166866871,88,55,gb,90,2,head,0.0337970108,"['action', 'head_shot', 'heading', 'highlight', 'opportunity', 'received_cross', 'received_dangerous_pass', 'received_pass', 'received_pass_in_final_third', 'received_progressive_pass', 'shot', 'shot_after_throw_in', 'shot_from_box', 'shot_from_cross', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Throw in']",A. Rutledge,"{'top': '89%', 'left': '36%'}",
8,2160853617,81,70,otl,8,1,left,0.0286403242,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'received_pass', 'received_pass_in_final_third', 'received_pass_in_final_third_on_side', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_to_far_corner', 'shot_wide', 'touch_in_final_third']",wide,"['Opportunity', 'Shot', 'Attack']",C. Salkeld,"{'top': '-5%', 'left': '11%'}",
9,2160853642,95,49,gc,11,1,head,0.185943678,"['action', 'head_shot', 'heading', 'highlight', 'opportunity', 'received_cross', 'received_dangerous_pass', 'received_pass', 'received_pass_in_final_third', 'received_progressive_pass', 'shot', 'shot_after_throw_in', 'shot_from_box', 'shot_from_cross', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Throw in']",Cedric Main,"{'top': '55%', 'left': '60%'}",
10,2160853751,92,65,olb,23,1,right,0.0937411562,"['action', 'highlight', 'opportunity', 'received_dangerous_pass', 'received_deep_completion', 'received_pass', 'received_pass_in_final_third', 'received_very_deep_completion', 'right_foot_shot', 'shot', 'shot_after_received_deep_completion', 'shot_after_received_very_deep_completion', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Attack', 'Throw in']",C. Salkeld,"{'top': '80%', 'left': '-5%'}",
11,2160853788,95,58,obr,26,1,right,0.114826642,"['action', 'highlight', 'opportunity', 'received_cross', 'received_pass', 'received_pass_in_final_third', 'received_progressive_pass', 'right_foot_shot', 'shot', 'shot_after_throw_in', 'shot_from_box', 'shot_from_cross', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_to_near_corner', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Attack', 'Throw in']",A. Rutledge,"{'top': '92%', 'right': '-7.5%'}",
12,2160853926,87,67,obr,42,1,left,0.025329126,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_after_throw_in', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_to_near_corner', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Attack', 'Throw in']",B. Hedley,"{'top': '78%', 'right': '-7.5%'}",
13,2160853971,85,45,bc,46,1,left,0.010081864,"['action', 'blocked_shot', 'left_foot_shot', 'shot', 'shot_after_throw_in', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",blocked,"['Shot', 'Attack', 'Throw in']",W. Hatfield,"{'top': '51%', 'left': '22%'}",
14,2160854136,94,63,gbr,53,2,head,0.1133951768,"['action', 'any_goal', 'first_goal', 'goal', 'goal_after_free_kick', 'head_goal', 'head_shot', 'heading', 'highlight', 'non_penalty_goal', 'opportunity', 'shot', 'shot_after_free_kick', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'shot_to_near_corner', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",goal,"['Opportunity', 'Shot', 'Shot on goal', 'Set piece attack', 'Attack', 'Goal', 'Free kick', 'Free kick cross']",J. Lawlor,"{'top': '89%', 'left': '91%'}",
15,2160854200,80,31,obr,59,2,right,0.0377109386,"['action', 'right_foot_shot', 'shot', 'shot_after_corner', 'shot_from_outside_area', 'shot_from_play', 'shot_to_far_corner', 'shot_wide', 'touch_in_final_third']",wide,"['Shot', 'Attack']",M. Cornish,"{'top': '83%', 'right': '-7.5%'}",
16,2160854232,80,51,gtl,61,2,left,0.1191258207,"['action', 'any_goal', 'goal', 'goal_from_outside_area', 'highlight', 'left_foot_goal', 'left_foot_shot', 'non_penalty_goal', 'opportunity', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'touch_in_final_third']",goal,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Goal']",A. Rutledge,"{'top': '16%', 'left': '5%'}",
17,2160854278,86,37,obr,65,2,right,0.1572382003,"['action', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_to_far_corner', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Attack']",Cedric Main,"{'top': '75%', 'right': '-7.5%'}",
18,2160854349,89,56,gb,69,2,head,0.0568521768,"['action', 'head_shot', 'heading', 'highlight', 'opportunity', 'shot', 'shot_after_corner', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Corner', 'Opportunity', 'Shot', 'Shot on goal', 'Set piece attack', 'Attack']",T. Platt,"{'top': '79%', 'left': '62%'}",
19,2160854433,94,54,olb,75,2,head,0.2259701788,"['action', 'head_shot', 'heading', 'highlight', 'opportunity', 'shot', 'shot_after_free_kick', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Set piece attack', 'Attack', 'Free kick', 'Free kick cross']",A. Rutledge,"{'top': '83%', 'left': '-5%'}",
20,2160854459,86,49,olb,79,2,head,0.0170992967,"['action', 'head_shot', 'heading', 'shot', 'shot_after_corner', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Corner', 'Shot', 'Set piece attack', 'Attack']",T. Lees,"{'top': '87%', 'left': '-5%'}",
21,2160854633,89,32,gb,92,2,right,0.1024765894,"['action', 'action_in_counterattack', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_in_counterattack', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Counterattack', 'Opportunity', 'Shot', 'Shot on goal', 'Attack']",A. Rutledge,"{'top': '75%', 'left': '39%'}",
22,2160854636,86,51,gt,92,2,left,0.3493930399,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack']",J. Rivers,"{'top': '12%', 'left': '60%'}",
23,2160854638,92,57,gr,92,2,right,0.6377823949,"['action', 'any_goal', 'goal', 'highlight', 'non_penalty_goal', 'opportunity', 'right_foot_goal', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'shot_to_near_corner', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",goal,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Goal']",Cedric Main,"{'top': '45%', 'left': '79%'}",
24,2160854659,88,59,otr,94,2,right,0.1394923627,"['action', 'highlight', 'opportunity', 'received_dangerous_pass', 'received_deep_completion', 'received_pass', 'received_pass_in_final_third', 'received_very_deep_completion', 'right_foot_shot', 'shot', 'shot_after_received_deep_completion', 'shot_after_received_very_deep_completion', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_to_near_corner', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Attack']",B. Liddle,"{'top': '-5%', 'right': '4%'}",
25,2149955122,85,66,glb,6,1,right,0.0910849348,"['action', 'any_goal', 'first_goal', 'goal', 'highlight', 'non_penalty_goal', 'opportunity', 'right_foot_goal', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'shot_to_far_corner', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",goal,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Goal']",Cedric Main,"{'top': '85%', 'left': '20%'}",
26,2149955156,90,30,bc,9,1,right,0.0315323956,"['action', 'blocked_shot', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",blocked,"['Opportunity', 'Shot', 'Attack', 'Throw in']",Cedric Main,"{'top': '22%', 'left': '28%'}",
27,2149955159,100,0,,9,1,,0.0020349477,"['any_goal', 'corner', 'corner_with_shot', 'corner_won_from_shot', 'goal', 'goal_from_outside_area', 'highlight', 'non_penalty_goal', 'opportunity', 'shot', 'shot_from_outside_area']",goal,"['Corner', 'Opportunity', 'Set piece attack', 'Goal', 'Pressed']",M. Cornish,{},
28,2149955297,83,46,bc,19,1,right,0.0051709167,"['action', 'blocked_shot', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Shot', 'Attack', 'Throw in']",C. Salkeld,"{'top': '57%', 'left': '86%'}",
29,2149955299,87,56,glb,19,1,left,0.3478274047,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'shot_to_far_corner', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack']",A. Rutledge,"{'top': '85%', 'left': '7%'}",
30,2149955322,87,69,ol,21,1,left,0.0691377223,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_to_far_corner', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Attack']",C. Salkeld,"{'top': '35%', 'left': '-5%'}",
31,2149955736,82,60,olb,45,1,left,0.083510451,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'received_pass', 'received_pass_in_final_third', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_wide', 'touch_in_final_third']",wide,"['Opportunity', 'Shot', 'Attack']",W. Hatfield,"{'top': '84%', 'left': '-5%'}",
32,2149955760,77,38,or,46,1,right,0.0132967588,"['action', 'minus', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_to_far_corner', 'shot_wide', 'touch_in_final_third']",wide,"['Shot', 'Attack']",S. Barrow,"{'top': '43%', 'right': '-7.5%'}",
33,2149955917,80,50,bc,53,2,right,0.0908499509,"['action', 'blocked_shot', 'right_foot_shot', 'shot', 'shot_after_free_kick', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Shot', 'Attack']",C. Salkeld,"{'top': '60%', 'left': '59%'}",
34,2149955914,76,43,bc,53,2,left,0.0995181724,"['action', 'blocked_shot', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_after_free_kick', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Opportunity', 'Shot', 'Attack']",W. Hatfield,"{'top': '5%', 'left': '17%'}",
35,2149955920,88,68,bc,53,2,left,0.0838945433,"['action', 'blocked_shot', 'left_foot_shot', 'shot', 'shot_after_free_kick', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",blocked,"['Shot', 'Attack']",S. Barrow,"{'top': '46%', 'left': '30%'}",
36,2149956051,86,34,bc,59,2,right,0.0824209601,"['action', 'blocked_shot', 'right_foot_shot', 'shot', 'shot_after_free_kick', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",blocked,"['Shot', 'Set piece attack', 'Attack', 'Free kick', 'Free kick cross']",W. Hatfield,"{'top': '76%', 'left': '20%'}",
37,2149956092,76,50,gb,62,2,left,0.0185069665,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_after_throw_in', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'touch_in_final_third']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Throw in']",B. Hedley,"{'top': '76%', 'left': '35%'}",
38,2149956123,73,64,gb,66,2,right,0.0114562018,"['action', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_after_throw_in', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'touch_in_final_third']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Throw in']",Cedric Main,"{'top': '88%', 'left': '58%'}",
39,2149956130,85,41,otl,67,2,right,0.1096999794,"['action', 'highlight', 'opportunity', 'received_dangerous_pass', 'received_deep_completion', 'received_pass', 'received_pass_in_final_third', 'right_foot_shot', 'shot', 'shot_after_received_deep_completion', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_to_near_corner', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Set piece attack', 'Attack', 'Free kick']",C. Salkeld,"{'top': '-5%', 'left': '15%'}",
40,2149956265,74,25,otr,78,2,right,0.0066121882,"['action', 'minus', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_to_far_corner', 'shot_wide', 'touch_in_final_third']",wide,"['Shot', 'Set piece attack', 'Attack', 'Free kick']",W. Hatfield,"{'top': '-5%', 'right': '13%'}",
41,2149956306,71,44,otr,84,2,right,0.0053885556,"['action', 'minus', 'right_foot_shot', 'shot', 'shot_after_corner', 'shot_from_outside_area', 'shot_from_play', 'shot_to_far_corner', 'shot_wide', 'touch_in_final_third']",wide,"['Corner', 'Shot', 'Set piece attack', 'Attack']",W. Hatfield,"{'top': '-5%', 'right': '11%'}",
42,2149956321,95,57,otr,86,2,head,0.2186809629,"['action', 'head_shot', 'heading', 'highlight', 'opportunity', 'shot', 'shot_after_free_kick', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_to_near_corner', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Set piece attack', 'Attack', 'Free kick', 'Free kick cross']",J. Lawlor,"{'top': '-5%', 'right': '12%'}",
43,2143350952,91,65,bc,6,1,right,0.1829300821,"['action', 'blocked_shot', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",blocked,"['Opportunity', 'Shot', 'Attack']",A. Rutledge,"{'top': '42%', 'left': '71%'}",
44,2143350958,96,50,otr,6,1,left,0.7152526975,"['action', 'highlight', 'interception', 'left_foot_shot', 'minus', 'opportunity', 'shot', 'shot_block', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Attack']",C. Salkeld,"{'top': '-5%', 'right': '8%'}",
45,2143351028,74,41,otl,8,1,left,0.0093156314,"['action', 'left_foot_shot', 'received_pass', 'received_pass_in_final_third', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_to_near_corner', 'shot_wide', 'touch_in_final_third']",wide,"['Shot', 'Attack']",C. Salkeld,"{'top': '-5%', 'left': '6%'}",
46,2143351088,85,52,glb,10,1,right,0.1338814795,"['action', 'highlight', 'opportunity', 'received_cross', 'received_dangerous_pass', 'received_pass', 'received_pass_in_final_third', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_cross', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Smart pass inside opponent goal']",C. Salkeld,"{'top': '82%', 'left': '20%'}",
47,2143351099,76,35,obr,11,1,right,0.0152804535,"['action', 'right_foot_shot', 'shot', 'shot_after_corner', 'shot_from_outside_area', 'shot_from_play', 'shot_to_far_corner', 'shot_wide', 'touch_in_final_third']",wide,"['Corner', 'Shot', 'Set piece attack', 'Attack']",S. Barrow,"{'top': '84%', 'right': '-7.5%'}",
48,2143351119,92,33,obr,12,1,left,0.1280499399,"['action', 'highlight', 'left_foot_shot', 'minus', 'opportunity', 'received_cross', 'received_pass', 'received_pass_in_final_third', 'received_pass_in_final_third_on_side', 'received_progressive_pass', 'shot', 'shot_from_box', 'shot_from_cross', 'shot_from_penalty_area', 'shot_from_play', 'shot_to_far_corner', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Attack']",A. Rutledge,"{'top': '75%', 'right': '-7.5%'}",
49,2143351627,86,36,obr,33,1,right,0.0800368935,"['action', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_to_far_corner', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Attack']",A. Rutledge,"{'top': '92%', 'right': '-7.5%'}",
50,2143351669,86,42,olb,35,1,left,0.1592852324,"['action', 'highlight', 'left_foot_shot', 'minus', 'opportunity', 'received_cross', 'received_dangerous_pass', 'received_pass', 'received_pass_in_final_third', 'shot', 'shot_from_box', 'shot_from_cross', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Attack']",B. Liddle,"{'top': '92%', 'left': '-5%'}",
51,2143351949,97,47,gc,51,2,head,0.3752325773,"['action', 'any_goal', 'first_goal', 'goal', 'goal_from_cross', 'head_goal', 'head_shot', 'heading', 'highlight', 'non_penalty_goal', 'opportunity', 'received_cross', 'received_dangerous_pass', 'received_pass', 'received_pass_in_final_third', 'received_progressive_pass', 'shot', 'shot_from_box', 'shot_from_cross', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",goal,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Goal']",A. Rutledge,"{'top': '60%', 'left': '46%'}",
52,2143352263,79,53,bc,68,2,right,0.0206419583,"['action', 'blocked_shot', 'received_pass', 'received_pass_in_final_third', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Shot', 'Attack']",Cedric Main,"{'top': '34%', 'left': '96%'}",
53,2143352463,96,58,gbr,82,2,left,0.5075796247,"['action', 'any_goal', 'goal', 'highlight', 'left_foot_goal', 'left_foot_shot', 'non_penalty_goal', 'opportunity', 'received_dangerous_pass', 'received_deep_completion', 'received_pass', 'received_pass_in_final_third', 'received_very_deep_completion', 'shot', 'shot_after_received_deep_completion', 'shot_after_received_very_deep_completion', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'shot_to_near_corner', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",goal,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Goal']",C. Salkeld,"{'top': '75%', 'left': '94%'}",
54,2143352657,90,38,gbr,93,2,left,0.1324407905,"['action', 'any_goal', 'goal', 'goal_after_throw_in', 'highlight', 'left_foot_goal', 'left_foot_shot', 'non_penalty_goal', 'opportunity', 'shot', 'shot_after_throw_in', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'shot_to_far_corner', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",goal,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Goal', 'Throw in']",C. Salkeld,"{'top': '87%', 'left': '75%'}",
55,2139709376,92,52,gc,9,1,left,0.3854060471,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'received_cross', 'received_dangerous_pass', 'received_pass', 'received_pass_in_final_third', 'shot', 'shot_from_box', 'shot_from_cross', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Set piece attack', 'Attack', 'Free kick']",A. Rutledge,"{'top': '59%', 'left': '58%'}",
56,2139709756,83,61,ol,39,1,right,0.0782319382,"['action', 'highlight', 'opportunity', 'received_deep_completion', 'received_pass', 'received_pass_in_final_third', 'right_foot_shot', 'shot', 'shot_after_received_deep_completion', 'shot_from_outside_area', 'shot_from_play', 'shot_to_far_corner', 'shot_wide', 'touch_in_final_third']",wide,"['Opportunity', 'Shot', 'Attack']",C. Salkeld,"{'top': '46%', 'left': '-5%'}",
57,2139709797,96,39,gb,43,1,left,0.5251575112,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_after_throw_in', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Smart pass inside opponent goal']",C. Salkeld,"{'top': '87%', 'left': '50%'}",
58,2139709825,87,44,olb,44,1,right,0.1998276711,"['action', 'action_in_counterattack', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_in_counterattack', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Counterattack', 'Opportunity', 'Shot', 'Attack']",Cedric Main,"{'top': '92%', 'left': '-5%'}",
59,2139709898,92,42,glb,47,2,left,0.2404091507,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'received_deep_completion', 'received_pass', 'received_pass_in_final_third', 'received_very_deep_completion', 'shot', 'shot_after_received_deep_completion', 'shot_after_received_very_deep_completion', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'shot_to_near_corner', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Set piece attack', 'Attack', 'Free kick']",A. Rutledge,"{'top': '78%', 'left': '11%'}",
60,2139710276,94,65,gb,75,2,right,0.0903492793,"['action', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Throw in']",C. Salkeld,"{'top': '85%', 'left': '49%'}",
61,2139710347,93,62,gb,80,2,right,0.2321807295,"['action', 'highlight', 'opportunity', 'received_deep_completion', 'received_pass', 'received_pass_in_final_third', 'received_progressive_pass', 'received_very_deep_completion', 'right_foot_shot', 'shot', 'shot_after_corner', 'shot_after_received_deep_completion', 'shot_after_received_very_deep_completion', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Corner', 'Opportunity', 'Shot', 'Shot on goal', 'Set piece attack', 'Attack']",C. Salkeld,"{'top': '85%', 'left': '61%'}",
62,2139710372,84,23,glb,83,2,right,0.0290292632,"['action', 'highlight', 'opportunity', 'received_pass', 'received_pass_in_final_third', 'received_pass_in_final_third_on_side', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'shot_to_near_corner', 'touch_in_final_third']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack']",C. Salkeld,"{'top': '76%', 'left': '8%'}",
